acnotype,acno,acnoname,acnobnkcd,acnobnknm,cnprtacnotype,cnprtacno,cnprtname,cnprtbnkcd,cnprtbnknm,tranymd,tranprcssyms,rapdstcd,prdctctrcnth,transerno,ecaltrancncdcd,chnldstcd,chnidtalsbzwkdstcd,tranamt,cshtrferdstcd,hndinbnkcd,hndinbrncd,tranafbal,acncustidnfr,acncustmgtno,ntrcsumrydstcd,sumry,cardno,tranuno
01,110444333222,장민석,020,우리은행,01,110222111000,안유진,011,농협은행,20250619,20250619132846042061,1,1,101469,0,02,01,3724426,0,020,7890,13036215,C000000016,00016,002,컨설팅비,,U629749
01,110777888999,조은비,088,신한은행,02,ATM1036638186,ATM명동점,088,신한은행,20251122,20251122112445859871,2,1,101470,0,03,02,65595,1,088,2345,19042909,C000000007,00007,001,서비스비용,9970213557073169,U614353
01,110333444555,임도현,020,우리은행,01,110111000999,권나연,088,신한은행,20250916,20250916121635218261,2,1,101471,0,01,01,3738228,0,020,8901,1012515,C000000011,00011,001,통신비,,U804391
01,110111000999,권나연,088,신한은행,01,110333444555,임도현,020,우리은행,20250916,20250916121635218261,1,1,101472,0,01,01,3738228,0,088,2345,10463387,C000000017,00017,002,통신비,,U944192
01,110888999000,최지훈,088,신한은행,01,110888777666,오채원,088,신한은행,20250201,20250201133731363106,2,1,101473,0,01,01,47910,0,088,9012,5952492,C000000004,00004,001,생활비,,U527216
01,110888777666,오채원,088,신한은행,01,110888999000,최지훈,088,신한은행,20250201,20250201133731363106,1,1,101474,0,01,01,47910,0,088,2345,736605,C000000012,00012,002,생활비,,U392501
01,110999888777,배수지,011,농협은행,01,110666555444,노태양,081,하나은행,20250114,20250114131200147757,2,1,101475,0,02,01,2773972,0,011,9012,16250247,C000000019,00019,001,투자금,,U250953
01,110666555444,노태양,081,하나은행,01,110999888777,배수지,011,농협은행,20250114,20250114131200147757,1,1,101476,0,02,01,2773972,0,081,3456,13816262,C000000018,00018,002,투자금,,U995461
01,110987654321,박영희,004,국민은행,01,110444333222,장민석,020,우리은행,20251028,20251028134534427420,2,1,101477,0,04,01,24487,0,004,3456,11077591,C000000002,00002,001,부동산거래,,U488563
01,110444333222,장민석,020,우리은행,01,110987654321,박영희,004,국민은행,20251028,20251028134534427420,1,1,101478,0,04,01,24487,0,020,5678,13060702,C000000016,00016,002,부동산거래,,U737480
01,110444555666,강민지,020,우리은행,01,110111222333,정수민,004,국민은행,20250125,20250125124234582100,2,1,101479,0,01,01,57064,0,020,8901,2243016,C000000006,00006,001,통신비,,U244099
01,110111222333,정수민,004,국민은행,01,110444555666,강민지,020,우리은행,20250125,20250125124234582100,1,1,101480,0,01,01,57064,0,004,3456,16724022,C000000005,00005,002,통신비,,U960501
01,110999000111,송하은,004,국민은행,01,110444333222,장민석,020,우리은행,20250912,20250912125505166504,2,1,101481,0,02,01,328621,0,004,4567,6129272,C000000010,00010,001,임대료,,U436006
01,110444333222,장민석,020,우리은행,01,110999000111,송하은,004,국민은행,20250912,20250912125505166504,1,1,101482,0,02,01,328621,0,020,8901,13389323,C000000016,00016,002,임대료,,U788177
01,110987654321,박영희,004,국민은행,01,110555666777,이민수,020,우리은행,20250923,20250923163208741573,2,1,101483,0,02,01,82906,0,004,1234,10994685,C000000002,00002,001,서비스비용,,U458321
01,110555666777,이민수,020,우리은행,01,110987654321,박영희,004,국민은행,20250923,20250923163208741573,1,1,101484,0,02,01,82906,0,020,7890,3991569,C000000003,00003,002,서비스비용,,U563022
01,110555666777,이민수,020,우리은행,01,110234567890,김철수,004,국민은행,20250602,20250602130005915267,2,1,101485,0,04,01,29531,0,020,5678,3962038,C000000003,00003,001,회비,,U465298
01,110234567890,김철수,004,국민은행,01,110555666777,이민수,020,우리은행,20250602,20250602130005915267,1,1,101486,0,04,01,29531,0,004,2345,417463,C000000001,00001,002,회비,,U381833
01,110222333444,윤서준,081,하나은행,01,110444333222,장민석,020,우리은행,20251119,20251119130906467651,2,1,101487,0,02,01,465516,0,081,6789,4548018,C000000008,00008,001,카드대금,,U280577
01,110444333222,장민석,020,우리은행,01,110222333444,윤서준,081,하나은행,20251119,20251119130906467651,1,1,101488,0,02,01,465516,0,020,5678,13854839,C000000016,00016,002,카드대금,,U723987
01,110555444333,서준호,081,하나은행,01,110999000111,송하은,004,국민은행,20251101,20251101094504627170,2,1,101489,0,02,01,30147,0,081,5678,7183408,C000000013,00013,001,통신비,,U655218
01,110999000111,송하은,004,국민은행,01,110555444333,서준호,081,하나은행,20251101,20251101094504627170,1,1,101490,0,02,01,30147,0,004,3456,6159419,C000000010,00010,002,통신비,,U781334
01,110234567890,김철수,004,국민은행,01,110999000111,송하은,004,국민은행,20250820,20250820112800178809,2,1,101491,0,02,01,67148,0,004,3456,350315,C000000001,00001,001,협력금,,U530901
01,110999000111,송하은,004,국민은행,01,110234567890,김철수,004,국민은행,20250820,20250820112800178809,1,1,101492,0,02,01,67148,0,004,3456,6226567,C000000010,00010,002,협력금,,U243467
01,110555444333,서준호,081,하나은행,02,ATM4667896097,ATM명동점,081,하나은행,20251104,20251104153458214051,2,1,101493,0,03,02,2516439,1,081,4567,4666969,C000000013,00013,001,협력금,1541182003924232,U800250
01,110333222111,문지훈,004,국민은행,01,110987654321,박영희,004,국민은행,20250927,20250927160010190201,2,1,101494,0,04,01,48897,0,004,3456,43575,C000000020,00020,001,서비스비용,,U166510
01,110987654321,박영희,004,국민은행,01,110333222111,문지훈,004,국민은행,20250927,20250927160010190201,1,1,101495,0,04,01,48897,0,004,2345,11043582,C000000002,00002,002,서비스비용,,U417551
01,110666777888,한지우,011,농협은행,01,110888999000,최지훈,088,신한은행,20251111,20251111174224353113,2,1,101496,0,04,01,4103975,0,011,8901,-1641995,C000000009,00009,001,식비,,U292716
01,110888999000,최지훈,088,신한은행,01,110666777888,한지우,011,농협은행,20251111,20251111174224353113,1,1,101497,0,04,01,4103975,0,088,9012,10056467,C000000004,00004,002,식비,,U703314
01,110222333444,윤서준,081,하나은행,01,110999000111,송하은,004,국민은행,20250901,20250901123420429029,2,1,101498,0,02,01,813493,0,081,6789,3734525,C000000008,00008,001,물품대금,,U846867
01,110999000111,송하은,004,국민은행,01,110222333444,윤서준,081,하나은행,20250901,20250901123420429029,1,1,101499,0,02,01,813493,0,004,1234,7040060,C000000010,00010,002,물품대금,,U717040
01,110444333222,장민석,020,우리은행,01,110666777888,한지우,011,농협은행,20251008,20251008105457482703,2,1,101500,0,04,01,96785,0,020,7890,13758054,C000000016,00016,001,송금,,U765908
01,110666777888,한지우,011,농협은행,01,110444333222,장민석,020,우리은행,20251008,20251008105457482703,1,1,101501,0,04,01,96785,0,011,9012,-1545210,C000000009,00009,002,송금,,U131338
01,110999888777,배수지,011,농협은행,01,110222111000,안유진,011,농협은행,20250515,20250515093507536393,2,1,101502,0,01,01,279064,0,011,8901,15971183,C000000019,00019,001,투자금,,U827913
01,110222111000,안유진,011,농협은행,01,110999888777,배수지,011,농협은행,20250515,20250515093507536393,1,1,101503,0,01,01,279064,0,011,9012,3298839,C000000014,00014,002,투자금,,U773037
01,110666777888,한지우,011,농협은행,01,110222333444,윤서준,081,하나은행,20250320,20250320150638101748,2,1,101504,0,02,01,4756246,0,011,9012,-5234747,C000000009,00009,001,물품대금,,U852996
01,110222333444,윤서준,081,하나은행,01,110666777888,한지우,011,농협은행,20250320,20250320150638101748,1,1,101505,0,02,01,4756246,0,081,6789,8490771,C000000008,00008,002,물품대금,,U689777
01,110777666555,홍시우,004,국민은행,01,110444555666,강민지,020,우리은행,20250528,20250528121347635171,2,1,101506,0,04,01,1447448,0,004,4567,2729376,C000000015,00015,001,생활비,,U913863
01,110444555666,강민지,020,우리은행,01,110777666555,홍시우,004,국민은행,20250528,20250528121347635171,1,1,101507,0,04,01,1447448,0,020,8901,3690464,C000000006,00006,002,생활비,,U256881
01,110666777888,한지우,011,농협은행,02,ATM7774941889,ATM을지로점,011,농협은행,20250308,20250308161118734048,2,1,101508,0,03,02,482225,1,011,7890,-3001221,C000000009,00009,001,컨설팅비,9696262143094753,U247321
01,110777888999,조은비,088,신한은행,01,110234567890,김철수,004,국민은행,20250210,20250210093659513310,2,1,101509,0,04,01,2032897,0,088,1234,17010012,C000000007,00007,001,회비,,U272307
01,110234567890,김철수,004,국민은행,01,110777888999,조은비,088,신한은행,20250210,20250210093659513310,1,1,101510,0,04,01,2032897,0,004,3456,2383212,C000000001,00001,002,회비,,U820086
01,110444555666,강민지,020,우리은행,01,110111000999,권나연,088,신한은행,20250819,20250819093843431666,2,1,101511,0,04,01,3316248,0,020,5678,374216,C000000006,00006,001,선물,,U460351
01,110111000999,권나연,088,신한은행,01,110444555666,강민지,020,우리은행,20250819,20250819093843431666,1,1,101512,0,04,01,3316248,0,088,9012,13779635,C000000017,00017,002,선물,,U326277
01,110777666555,홍시우,004,국민은행,01,110222111000,안유진,011,농협은행,20250122,20250122134137478940,2,1,101513,0,02,01,460205,0,004,1234,2269171,C000000015,00015,001,상환금,,U926544
01,110222111000,안유진,011,농협은행,01,110777666555,홍시우,004,국민은행,20250122,20250122134137478940,1,1,101514,0,02,01,460205,0,011,0123,3759044,C000000014,00014,002,상환금,,U531124
01,110222333444,윤서준,081,하나은행,02,ATM5614609654,ATM을지로점,081,하나은행,20251115,20251115094535185892,2,1,101515,0,03,02,1533734,1,081,5678,6957037,C000000008,00008,001,서비스비용,4775363362137465,U218425
01,110555666777,이민수,020,우리은행,02,ATM5817075676,ATM명동점,020,우리은행,20250318,20250318122838505833,2,1,101516,0,03,02,4842684,1,020,5678,867046,C000000003,00003,001,선물,1318270630191363,U832917
01,110777888999,조은비,088,신한은행,01,110111222333,정수민,004,국민은행,20250416,20250416122400618120,2,1,101517,0,02,01,33575,0,088,9012,16976437,C000000007,00007,001,협력금,,U397237
01,110111222333,정수민,004,국민은행,01,110777888999,조은비,088,신한은행,20250416,20250416122400618120,1,1,101518,0,02,01,33575,0,004,4567,16757597,C000000005,00005,002,협력금,,U317141
01,110777888999,조은비,088,신한은행,01,110999888777,배수지,011,농협은행,20250920,20250920174152023944,2,1,101519,0,01,01,423969,0,088,1234,16552468,C000000007,00007,001,식비,,U928207
01,110999888777,배수지,011,농협은행,01,110777888999,조은비,088,신한은행,20250920,20250920174152023944,1,1,101520,0,01,01,423969,0,011,0123,16395152,C000000019,00019,002,식비,,U407722
01,110987654321,박영희,004,국민은행,01,110666555444,노태양,081,하나은행,20250605,20250605165033770323,2,1,101521,0,02,01,173547,0,004,1234,10870035,C000000002,00002,001,공과금,,U474653
01,110666555444,노태양,081,하나은행,01,110987654321,박영희,004,국민은행,20250605,20250605165033770323,1,1,101522,0,02,01,173547,0,081,5678,13989809,C000000018,00018,002,공과금,,U351594
01,110777666555,홍시우,004,국민은행,01,110222111000,안유진,011,농협은행,20250703,20250703122445068053,2,1,101523,0,01,01,724653,0,004,2345,1544518,C000000015,00015,001,물품대금,,U749351
01,110222111000,안유진,011,농협은행,01,110777666555,홍시우,004,국민은행,20250703,20250703122445068053,1,1,101524,0,01,01,724653,0,011,9012,4483697,C000000014,00014,002,물품대금,,U755684
01,110777888999,조은비,088,신한은행,02,ATM1445878505,ATM을지로점,088,신한은행,20250705,20250705132248057399,2,1,101525,0,03,02,3106417,1,088,9012,13446051,C000000007,00007,001,임대료,8414102101726355,U151359
01,110444555666,강민지,020,우리은행,02,ATM3399022208,ATM을지로점,020,우리은행,20250712,20250712110109759320,2,1,101526,0,03,02,4040171,1,020,6789,-2432660,C000000006,00006,001,컨설팅비,3505134342955707,U711345
01,110111222333,정수민,004,국민은행,01,110777888999,조은비,088,신한은행,20250601,20250601134913012561,2,1,101527,0,02,01,1273010,0,004,3456,15484587,C000000005,00005,001,생활비,,U298480
01,110777888999,조은비,088,신한은행,01,110111222333,정수민,004,국민은행,20250601,20250601134913012561,1,1,101528,0,02,01,1273010,0,088,1234,14719061,C000000007,00007,002,생활비,,U455003
01,110444555666,강민지,020,우리은행,01,110111222333,정수민,004,국민은행,20251225,20251225143354586725,2,1,101529,0,04,01,18884,0,020,8901,492198,C000000006,00006,001,투자금,,U451970
01,110111222333,정수민,004,국민은행,01,110444555666,강민지,020,우리은행,20251225,20251225143354586725,1,1,101530,0,04,01,18884,0,004,3456,15503471,C000000005,00005,002,투자금,,U573188
01,110111000999,권나연,088,신한은행,02,ATM2650928763,ATM명동점,088,신한은행,20251119,20251119171310289531,2,1,101531,0,03,02,484641,1,088,2345,13294994,C000000017,00017,001,부동산거래,4449545899082407,U955712
01,110888999000,최지훈,088,신한은행,02,ATM2195974262,ATM종로점,088,신한은행,20250420,20250420171704098266,2,1,101532,0,03,02,45267,1,088,0123,10011200,C000000004,00004,001,선물,7436384701866249,U221653
01,110999888777,배수지,011,농협은행,01,110111000999,권나연,088,신한은행,20251120,20251120103042449206,2,1,101533,0,01,01,257861,0,011,9012,16137291,C000000019,00019,001,통신비,,U153391
01,110111000999,권나연,088,신한은행,01,110999888777,배수지,011,농협은행,20251120,20251120103042449206,1,1,101534,0,01,01,257861,0,088,9012,13552855,C000000017,00017,002,통신비,,U315634
01,110111000999,권나연,088,신한은행,01,110222111000,안유진,011,농협은행,20250502,20250502172818924450,2,1,101535,0,04,01,57935,0,088,1234,13494920,C000000017,00017,001,프로젝트비용,,U620769
01,110222111000,안유진,011,농협은행,01,110111000999,권나연,088,신한은행,20250502,20250502172818924450,1,1,101536,0,04,01,57935,0,011,0123,4541632,C000000014,00014,002,프로젝트비용,,U275377
01,110888777666,오채원,088,신한은행,01,110999000111,송하은,004,국민은행,20250630,20250630122603361898,2,1,101537,0,04,01,2637062,0,088,9012,-671882,C000000012,00012,001,컨설팅비,,U263003
01,110999000111,송하은,004,국민은행,01,110888777666,오채원,088,신한은행,20250630,20250630122603361898,1,1,101538,0,04,01,2637062,0,004,1234,9677122,C000000010,00010,002,컨설팅비,,U300272
01,110999000111,송하은,004,국민은행,01,110555444333,서준호,081,하나은행,20251120,20251120173725942611,2,1,101539,0,02,01,335736,0,004,2345,9341386,C000000010,00010,001,부동산거래,,U354267
01,110555444333,서준호,081,하나은행,01,110999000111,송하은,004,국민은행,20251120,20251120173725942611,1,1,101540,0,02,01,335736,0,081,6789,5002705,C000000013,00013,002,부동산거래,,U974196
01,110888777666,오채원,088,신한은행,02,ATM1880880819,ATM명동점,088,신한은행,20251111,20251111143745787691,2,1,101541,0,03,02,77603,1,088,0123,1120131,C000000012,00012,001,상환금,1775045940620567,U690068
01,110666777888,한지우,011,농협은행,01,110333444555,임도현,020,우리은행,20250117,20250117153047431545,2,1,101542,0,02,01,448456,0,011,7890,-479607,C000000009,00009,001,컨설팅비,,U575191
01,110333444555,임도현,020,우리은행,01,110666777888,한지우,011,농협은행,20250117,20250117153047431545,1,1,101543,0,02,01,448456,0,020,6789,1460971,C000000011,00011,002,컨설팅비,,U308993
01,110234567890,김철수,004,국민은행,01,110444333222,장민석,020,우리은행,20250528,20250528123128343397,2,1,101544,0,04,01,1768883,0,004,1234,614329,C000000001,00001,001,협력금,,U423105
01,110444333222,장민석,020,우리은행,01,110234567890,김철수,004,국민은행,20250528,20250528123128343397,1,1,101545,0,04,01,1768883,0,020,8901,15526937,C000000016,00016,002,협력금,,U481290
